id;gen;sp;ssp;group;en;rec;cnt;loc;lat;lng;alt;type;sex;stage;method;url;file;file-name;sono;osci;lic;q;length;time;date;uploaded;also;rmk;bird-seen;animal-seen;playback-used;temp;regnr;auto;dvc;mic;smp;secondes;minutes;type_fichier
718046;Parus;major;major;birds;Great Tit;Manuel Grosselet;France;1 rue de l'étang  Réminiac, Morbihan, Bretagne;47.8589;-2.2364;90;call;male;;field recording;//xeno-canto.org/718046;https://xeno-canto.org/718046/download;XC718046-Mesange charbonniere male calls apr 23 1557_3303.mp3;{'small': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC718046-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC718046-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC718046-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC718046-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/wave/XC718046-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/wave/XC718046-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/wave/XC718046-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:09;16:00;2022-04-23;2022-04-24;[];"wildtronics mono amplified
Tascam Dr05";yes;yes;no;;;no;;;44100.0;9;0;MP3
502366;Parus;major;;birds;Great Tit;Olivier SWIFT;France;Arzano, Finistère, Bretagne;47.8974;-3.4336;60;song;;;field recording;//xeno-canto.org/502366;https://xeno-canto.org/502366/download;XC502366-PARMAJ_170419_071448_Z42_Tr3.mp3;{'small': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC502366-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC502366-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC502366-large.png', 'full': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC502366-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC502366-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC502366-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC502366-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:07;07:14;2017-04-19;2019-10-14;['Sitta europaea', 'Troglodytes troglodytes'];Zoom H6 and Wildtronics parabole. One song;yes;yes;no;;;no;;;48000.0;7;0;MP3
928145;Riparia;riparia;;birds;Sand Martin;FREDERIC Lionel;France;Ploubazlanec, Cotes-d'Armor, Bretagne;48.8219;-3.0635;10;alarm call;uncertain;adult;field recording;//xeno-canto.org/928145;https://xeno-canto.org/928145/download;XC928145-RIPRIP_alarme_240806_Bretagne.mp3;{'small': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/ffts/XC928145-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/ffts/XC928145-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/ffts/XC928145-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/ffts/XC928145-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/wave/XC928145-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/wave/XC928145-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/wave/XC928145-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:15;17:00;2024-08-06;2024-08-19;[];;yes;yes;no;;;no;zoom H5;;44100.0;15;0;MP3
928144;Riparia;riparia;;birds;Sand Martin;FREDERIC Lionel;France;Ploubazlanec, Cotes-d'Armor, Bretagne;48.8219;-3.0635;10;alarm call, call;uncertain;adult;field recording;//xeno-canto.org/928144;https://xeno-canto.org/928144/download;XC928144-RIPRIP_alarme_2_240806_Bretagne.mp3;{'small': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/ffts/XC928144-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/ffts/XC928144-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/ffts/XC928144-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/ffts/XC928144-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/wave/XC928144-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/wave/XC928144-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/wave/XC928144-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:10;17:00;2024-08-06;2024-08-19;[];;yes;yes;no;;;no;zoom H5;;44100.0;10;0;MP3
584488;Hirundo;rustica;;birds;Barn Swallow;Stanislas Wroza;France;Ouessant, Finistère, Bretagne;48.459;-5.1292;30;alarm call, flight call, song;;;field recording;//xeno-canto.org/584488;https://xeno-canto.org/584488/download;XC584488-Hirondelle rustique cris de vol 2 types et chant +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC584488-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC584488-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC584488-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC584488-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC584488-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC584488-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC584488-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:15;08:00;2020-08-18;2020-08-24;[];;no;no;no;;;no;;;48000.0;15;0;MP3
687048;Phylloscopus;inornatus;;birds;Yellow-browed Warbler;Stanislas Wroza;France;Ouessant, Finistère, Bretagne;48.4673;-5.0894;30;call, short call;;;field recording;//xeno-canto.org/687048;https://xeno-canto.org/687048/download;XC687048-Pouillot a grands sourcils cris +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC687048-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC687048-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC687048-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC687048-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC687048-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC687048-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC687048-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:15;09:30;2021-11-10;2021-11-16;[];;yes;yes;no;;;no;;;44100.0;15;0;MP3
527015;Phylloscopus;fuscatus;;birds;Dusky Warbler;Stanislas Wroza;France;Armorique Natural Regional Park (near  Ouessant), Finistère, Bretagne;48.4609;-5.0449;30;call;;;field recording;//xeno-canto.org/527015;https://xeno-canto.org/527015/download;XC527015-2018-11-02 Ouessant Pouillot brun cris.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC527015-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC527015-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC527015-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC527015-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC527015-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC527015-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC527015-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:12;09:00;2018-11-02;2020-02-11;[];;yes;yes;no;;;no;;;44100.0;12;0;MP3
443438;Phylloscopus;fuscatus;;birds;Dusky Warbler;Stanislas Wroza;France;Armorique Natural Regional Park (near  Ouessant), Finistère, Bretagne;48.4609;-5.0449;30;call;;;field recording;//xeno-canto.org/443438;https://xeno-canto.org/443438/download;XC443438-2018-11-02 Ouessant Pouillot brun cris.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC443438-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC443438-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC443438-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC443438-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC443438-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC443438-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC443438-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:12;14:00;2018-11-02;2018-11-24;[];;unknown;unknown;unknown;;;no;;;44100.0;12;0;MP3
526977;Phylloscopus;trochilus;;birds;Willow Warbler;Stanislas Wroza;France;Armorique Natural Regional Park (near  Ouessant), Finistère, Bretagne;48.4609;-5.0449;30;call;;;field recording;//xeno-canto.org/526977;https://xeno-canto.org/526977/download;XC526977-2018-11-03 Ouessant Pouillot fitis tardif Ouessant du-i.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526977-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526977-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526977-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC526977-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526977-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526977-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC526977-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:12;09:00;2018-11-03;2020-02-11;[];;yes;yes;no;;;no;;;44100.0;12;0;MP3
387201;Phylloscopus;trochilus;;birds;Willow Warbler;AUDEVARD Aurélien;France;Ouessant, Finistère, Bretagne;48.4543;-5.1272;20;call;;;field recording;//xeno-canto.org/387201;https://xeno-canto.org/387201/download;XC387201-Pouillot fitis cri 1 21092017 - Ouessant.mp3;{'small': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/ffts/XC387201-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/ffts/XC387201-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/ffts/XC387201-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/ffts/XC387201-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/wave/XC387201-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/wave/XC387201-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/wave/XC387201-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:07;10:30;2017-09-21;2017-09-22;[];;yes;yes;no;;;no;;;44100.0;7;0;MP3
387200;Phylloscopus;trochilus;;birds;Willow Warbler;AUDEVARD Aurélien;France;Ouessant, Finistère, Bretagne;48.4543;-5.1272;20;call;;;field recording;//xeno-canto.org/387200;https://xeno-canto.org/387200/download;XC387200-Pouillot fitis cri 21092017 - Ouessant.mp3;{'small': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/ffts/XC387200-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/ffts/XC387200-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/ffts/XC387200-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/ffts/XC387200-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/wave/XC387200-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/wave/XC387200-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/wave/XC387200-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:19;10:30;2017-09-21;2017-09-22;[];;yes;yes;no;;;no;;;44100.0;19;0;MP3
513023;Hippolais;polyglotta;;birds;Melodious Warbler;Olivier SWIFT;France;Vigneux-de-Bretagne, Loire-Atlantique, Pays de la Loire;47.3513;-1.7101;80;song;;adult;field recording;//xeno-canto.org/513023;https://xeno-canto.org/513023/download;XC513023-HIPPOL_170605_3086_NDDL44_Fosses_Noires.mp3;{'small': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC513023-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC513023-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC513023-large.png', 'full': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC513023-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC513023-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC513023-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC513023-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:15;15:09;2017-06-05;2019-12-22;['Fringilla coelebs'];Tascam DR05 - Wildtroncis parabole. Windy. One song;yes;yes;no;;;no;;;48000.0;15;0;MP3
347878;Cisticola;juncidis;;birds;Zitting Cisticola;Stanislas Wroza;France;Guissény, Finistère, Bretagne;48.6349;-4.4354;0;alarm call, call;;;field recording;//xeno-canto.org/347878;https://xeno-canto.org/347878/download;XC347878-cisticole.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC347878-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC347878-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC347878-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC347878-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC347878-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC347878-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC347878-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:09;10:00;2016-12-22;2016-12-25;['Erithacus rubecula'];;yes;yes;no;;;no;;;44100.0;9;0;MP3
801668;Curruca;communis;;birds;Common Whitethroat;Sacha Balavoine;France;Pléneuf-Val-André, Côtes-d'Armor, Bretagne;48.5825;-2.5674;20;song;male;adult;field recording;//xeno-canto.org/801668;https://xeno-canto.org/801668/download;XC801668-grisette-2.mp3;{'small': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/ffts/XC801668-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/ffts/XC801668-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/ffts/XC801668-large.png', 'full': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/ffts/XC801668-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/wave/XC801668-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/wave/XC801668-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/wave/XC801668-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:07;12:00;2023-05-14;2023-05-16;[];;yes;yes;no;;;no;;;48000.0;7;0;MP3
935208;Curruca;undata;;birds;Dartford Warbler;Stanislas Wroza;France;Pointe du Van, Cléden-Cap-Sizun, Finistere, Bretagne;48.062;-4.7119;60;call;;;field recording;//xeno-canto.org/935208;https://xeno-canto.org/935208/download;XC935208-Fri-Sep-13-2024-10_32_35-Fauvette-pitchou-+.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935208-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935208-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935208-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC935208-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935208-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935208-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC935208-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:18;10:00;2024-09-13;2024-09-23;[];;unknown;unknown;unknown;;;unknown;Omnidirectional microphone;Primo EM272;48000.0;18;0;MP3
605684;Curruca;undata;;birds;Dartford Warbler;Ludivine Delamare, Olivier Swift;France;Campénéac, Morbihan, Bretagne;47.9887;-2.2963;130;flight call, song;;;field recording;//xeno-canto.org/605684;https://xeno-canto.org/605684/download;XC605684-SYLUND-flght-song_56_Campénéac_20201126.mp3;{'small': '//xeno-canto.org/sounds/uploaded/DOFMPZOKOJ/ffts/XC605684-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DOFMPZOKOJ/ffts/XC605684-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DOFMPZOKOJ/ffts/XC605684-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DOFMPZOKOJ/ffts/XC605684-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/DOFMPZOKOJ/wave/XC605684-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DOFMPZOKOJ/wave/XC605684-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DOFMPZOKOJ/wave/XC605684-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:17;13:30;2020-11-27;2020-11-28;[];Wildtronics + Tascam DR05;yes;yes;yes;;;no;;;44100.0;17;0;MP3
387697;Regulus;ignicapilla;;birds;Common Firecrest;AUDEVARD Aurélien;France;Ouessant, Finistère, Bretagne;48.4534;-5.129;20;call;;;field recording;//xeno-canto.org/387697;https://xeno-canto.org/387697/download;XC387697-Roitelet triple bandeau cris 19092017 - Ouessant.mp3;{'small': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/ffts/XC387697-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/ffts/XC387697-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/ffts/XC387697-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/ffts/XC387697-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/wave/XC387697-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/wave/XC387697-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YPDXKAZUZN/wave/XC387697-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:17;14:30;2017-09-19;2017-09-27;[];;yes;yes;no;;;no;;;44100.0;17;0;MP3
720071;Troglodytes;troglodytes;;birds;Eurasian Wren;Cureau Hervé;France;Arrondissement de Pontivy (near  Saint-Aignan), Morbihan, Bretagne;48.1891;-3.025;170;song;;;field recording;//xeno-canto.org/720071;https://xeno-canto.org/720071/download;XC720071-Troglodyte mignon chant Quénecan 21 04 2022.mp3;{'small': '//xeno-canto.org/sounds/uploaded/BRUWNFYXQF/ffts/XC720071-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BRUWNFYXQF/ffts/XC720071-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BRUWNFYXQF/ffts/XC720071-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BRUWNFYXQF/ffts/XC720071-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/BRUWNFYXQF/wave/XC720071-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BRUWNFYXQF/wave/XC720071-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BRUWNFYXQF/wave/XC720071-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:18;13:00;2022-04-21;2022-04-28;[];;yes;yes;no;;;no;;;48000.0;18;0;MP3
685954;Troglodytes;troglodytes;;birds;Eurasian Wren;julien Birard;France;Arrondissement de Quimper (near  Île-de-Sein), Finistère, Bretagne;48.0357;-4.8533;0;alarm call;;;field recording;//xeno-canto.org/685954;https://xeno-canto.org/685954/download;XC685954-TROTRO alarme.mp3;{'small': '//xeno-canto.org/sounds/uploaded/KGENRQCZVH/ffts/XC685954-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KGENRQCZVH/ffts/XC685954-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KGENRQCZVH/ffts/XC685954-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KGENRQCZVH/ffts/XC685954-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/KGENRQCZVH/wave/XC685954-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KGENRQCZVH/wave/XC685954-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KGENRQCZVH/wave/XC685954-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:15;11:00;2021-10-17;2021-11-12;[];;yes;yes;no;;;no;;;44100.0;15;0;MP3
624358;Troglodytes;troglodytes;;birds;Eurasian Wren;Olivier SWIFT;France;Plélan-le-Grand, Ille-et-Vilaine, Bretagne;48.0041;-2.0174;120;song;;;field recording;//xeno-canto.org/624358;https://xeno-canto.org/624358/download;XC624358-TROTRO_210225_6311_Plelan35.mp3;{'small': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC624358-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC624358-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC624358-large.png', 'full': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC624358-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC624358-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC624358-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC624358-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:08;10:19;2021-02-25;2021-02-25;['Fringilla coelebs', 'Troglodytes troglodytes'];Tascam DR05 - Dodotronic parabole;yes;yes;no;;;no;;;48000.0;8;0;MP3
584502;Troglodytes;troglodytes;;birds;Eurasian Wren;Stanislas Wroza;France;Ouessant, Finistère, Bretagne;48.459;-5.1292;30;call, outburst;;;field recording;//xeno-canto.org/584502;https://xeno-canto.org/584502/download;XC584502-Troglodyte mignon cri explosif +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC584502-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC584502-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC584502-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC584502-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC584502-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC584502-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC584502-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:16;08:00;2020-08-18;2020-08-24;[];;yes;yes;no;;;no;;;48000.0;16;0;MP3
527168;Troglodytes;troglodytes;;birds;Eurasian Wren;Stanislas Wroza;France;Armorique Natural Regional Park (near  Ouessant), Finistère, Bretagne;48.4609;-5.0449;30;alarm call, call, flight call, outburst call;;;field recording;//xeno-canto.org/527168;https://xeno-canto.org/527168/download;XC527168-2018-10-30 Ouessant Troglodyte mignon deux types de cri dont outburst +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC527168-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC527168-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC527168-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC527168-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC527168-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC527168-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC527168-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:08;09:00;2018-10-30;2020-02-11;[];;yes;yes;no;;;no;;;44100.0;8;0;MP3
312585;Troglodytes;troglodytes;;birds;Eurasian Wren;Paul Ehlers;France;Perros-Guirec, Côtes-d'Armor, Bretagne;48.8283;-3.4731;10;song;;;field recording;//xeno-canto.org/312585;https://xeno-canto.org/312585/download;XC312585-Zaunkönig.mp3;{'small': '//xeno-canto.org/sounds/uploaded/MDYOYLDBVM/ffts/XC312585-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MDYOYLDBVM/ffts/XC312585-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MDYOYLDBVM/ffts/XC312585-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MDYOYLDBVM/ffts/XC312585-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/MDYOYLDBVM/wave/XC312585-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MDYOYLDBVM/wave/XC312585-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MDYOYLDBVM/wave/XC312585-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:05;11:22;2016-04-03;2016-04-16;[];;yes;yes;no;;;no;;;44100.0;5;0;MP3
713508;Sitta;europaea;;birds;Eurasian Nuthatch;Frantz Barrault;France;Landerneau, Finistère, Bretagne;48.459;-4.2603;70;call;uncertain;adult;field recording;//xeno-canto.org/713508;https://xeno-canto.org/713508/download;XC713508-sitelle_torchepot_foret_landerneau_03-04-2022_9h15.mp3;{'small': '//xeno-canto.org/sounds/uploaded/RJUNGDNCSJ/ffts/XC713508-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RJUNGDNCSJ/ffts/XC713508-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RJUNGDNCSJ/ffts/XC713508-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RJUNGDNCSJ/ffts/XC713508-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/RJUNGDNCSJ/wave/XC713508-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RJUNGDNCSJ/wave/XC713508-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RJUNGDNCSJ/wave/XC713508-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:12;09:30;2022-04-03;2022-04-06;['Columba palumbus', 'Dryocopus martius', 'Erithacus rubecula', 'Troglodytes troglodytes'];;yes;yes;no;;;no;;;44100.0;12;0;MP3
